Path,Size,Modified,Age_Days,Bucket
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\testing\_sequencer.py,2859,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\testing\_trio_test.py,1436,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\testing\__init__.py,1519,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_core\_asyncgens.py,10804,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_core\_concat_tb.py,903,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_core\_entry_queue.py,9650,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_core\_exceptions.py,4286,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_core\_generated_instrumentation.py,1677,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_core\_generated_io_epoll.py,3948,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_core\_generated_io_kqueue.py,5698,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_core\_generated_io_windows.py,7695,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_core\_generated_run.py,10400,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_core\_instrumentation.py,3990,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_core\_io_common.py,888,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_core\_io_epoll.py,18228,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_core\_io_kqueue.py,11877,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_core\_io_windows.py,44883,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_core\_ki.py,9355,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_core\_local.py,3316,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_core\_mock_clock.py,6477,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_core\_parking_lot.py,12287,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_core\_run.py,126505,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_core\_run_context.py,276,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_core\_thread_cache.py,12232,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_core\_traps.py,12747,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_core\_unbounded_queue.py,5189,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_core\_wakeup_socketpair.py,2957,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_core\_windows_cffi.py,14432,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_core\__init__.py,2328,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_core\_tests\test_asyncgen.py,11996,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_core\_tests\test_exceptiongroup_gc.py,2916,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_core\_tests\test_guest_mode.py,26511,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_core\_tests\test_instrumentation.py,9996,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_core\_tests\test_io.py,18195,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_core\_tests\test_ki.py,22050,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_core\_tests\test_local.py,3009,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_core\_tests\test_mock_clock.py,5586,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_core\_tests\test_parking_lot.py,12427,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_core\_tests\test_run.py,101880,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_core\_tests\test_thread_cache.py,7670,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_core\_tests\test_tutil.py,472,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_core\_tests\test_unbounded_queue.py,4477,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_core\_tests\test_windows.py,10633,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_core\_tests\tutil.py,4143,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_core\_tests\__init__.py,0,2025-04-20T16:12:18,267,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_core\_tests\type_tests\nursery_start.py,2173,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_core\_tests\type_tests\run.py,1172,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_subprocess_platform\kqueue.py,1873,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_subprocess_platform\waitid.py,4001,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_subprocess_platform\windows.py,376,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_subprocess_platform\__init__.py,4822,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tests\check_type_completeness.py,10067,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tests\module_with_deprecations.py,650,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tests\pytest_plugin.py,1635,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tests\test_abc.py,2106,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tests\test_channel.py,13406,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tests\test_contextvars.py,1590,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tests\test_deprecate.py,8620,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tests\test_deprecate_strict_exception_groups_false.py,1938,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tests\test_dtls.py,35215,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tests\test_exports.py,23157,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tests\test_fakenet.py,10121,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tests\test_file_io.py,7985,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tests\test_highlevel_generic.py,3134,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tests\test_highlevel_open_tcp_listeners.py,13826,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tests\test_highlevel_open_tcp_stream.py,23262,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tests\test_highlevel_open_unix_stream.py,2531,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tests\test_highlevel_serve_listeners.py,6296,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tests\test_highlevel_socket.py,11386,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tests\test_highlevel_ssl_helpers.py,5983,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tests\test_path.py,8004,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tests\test_repl.py,7929,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tests\test_scheduler_determinism.py,1367,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tests\test_signals.py,7689,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tests\test_socket.py,45337,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tests\test_ssl.py,52402,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tests\test_subprocess.py,27381,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tests\test_sync.py,20076,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tests\test_testing.py,21480,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tests\test_testing_raisesgroup.py,47459,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tests\test_threads.py,40473,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tests\test_timeouts.py,9014,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tests\test_tracing.py,1868,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tests\test_trio.py,205,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tests\test_unix_pipes.py,10573,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tests\test_util.py,9735,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tests\test_wait_for_object.py,8559,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tests\test_windows_pipes.py,3460,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tests\__init__.py,0,2025-04-20T16:12:18,267,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tests\tools\test_gen_exports.py,5112,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tests\tools\test_mypy_annotate.py,4254,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tests\tools\__init__.py,0,2025-04-20T16:12:18,267,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tests\type_tests\check_wraps.py,293,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tests\type_tests\open_memory_channel.py,107,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tests\type_tests\path.py,6013,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tests\type_tests\raisesgroup.py,8053,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tests\type_tests\task_status.py,976,2025-04-25T19:04:18,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tools\gen_exports.py,12102,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tools\mypy_annotate.py,4144,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio\_tools\__init__.py,0,2025-04-20T16:12:18,267,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio_websocket\_impl.py,74348,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio_websocket\_version.py,24,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\trio_websocket\__init__.py,852,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\undetected_chromedriver\cdp.py,3498,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\undetected_chromedriver\devtool.py,5937,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\undetected_chromedriver\dprocess.py,1837,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\undetected_chromedriver\options.py,2751,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\undetected_chromedriver\patcher.py,14327,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\undetected_chromedriver\reactor.py,3065,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\undetected_chromedriver\webelement.py,2900,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\undetected_chromedriver\__init__.py,36023,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\urllib3\connection.py,40919,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\urllib3\connectionpool.py,44549,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\urllib3\exceptions.py,10273,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\urllib3\fields.py,11170,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\urllib3\filepost.py,2477,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\urllib3\poolmanager.py,23550,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\urllib3\response.py,46468,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\urllib3\_base_connection.py,5733,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\urllib3\_collections.py,17774,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\urllib3\_request_methods.py,10209,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\urllib3\_version.py,532,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\urllib3\__init__.py,7190,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\urllib3\contrib\pyopenssl.py,20284,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\urllib3\contrib\socks.py,7777,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\urllib3\contrib\__init__.py,0,2025-04-14T14:59:10,273,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\urllib3\contrib\emscripten\connection.py,9026,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\urllib3\contrib\emscripten\fetch.py,23575,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\urllib3\contrib\emscripten\request.py,588,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\urllib3\contrib\emscripten\response.py,9784,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\urllib3\contrib\emscripten\__init__.py,749,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\urllib3\http2\connection.py,13050,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\urllib3\http2\probe.py,3101,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\urllib3\http2\__init__.py,1794,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\urllib3\util\connection.py,4581,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\urllib3\util\proxy.py,1191,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\urllib3\util\request.py,8476,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\urllib3\util\response.py,3475,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\urllib3\util\retry.py,18992,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\urllib3\util\ssltransport.py,9118,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\urllib3\util\ssl_.py,20310,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\urllib3\util\ssl_match_hostname.py,6004,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\urllib3\util\timeout.py,10621,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\urllib3\util\url.py,15674,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\urllib3\util\util.py,1188,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\urllib3\util\wait.py,4547,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\urllib3\util\__init__.py,1043,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\watchdog\events.py,16865,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\watchdog\version.py,360,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\watchdog\watchmedo.py,26259,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\watchdog\__init__.py,0,2025-04-14T12:36:46,273,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\watchdog\observers\api.py,14194,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\watchdog\observers\fsevents.py,14623,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\watchdog\observers\fsevents2.py,9692,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\watchdog\observers\inotify.py,10901,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\watchdog\observers\inotify_buffer.py,4536,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\watchdog\observers\inotify_c.py,21734,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\watchdog\observers\kqueue.py,25080,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\watchdog\observers\polling.py,5074,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\watchdog\observers\read_directory_changes.py,4276,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\watchdog\observers\winapi.py,12017,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\watchdog\observers\__init__.py,3347,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\watchdog\tricks\__init__.py,9785,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\watchdog\utils\bricks.py,2635,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\watchdog\utils\delayed_queue.py,2692,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\watchdog\utils\dirsnapshot.py,15164,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\watchdog\utils\echo.py,2278,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\watchdog\utils\event_debouncer.py,2145,2025-04-25T19:04:20,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\watchdog\utils\patterns.py,3771,2025-04-25T19:04:20,261,180-365d
